domain,dataset,method,mean_quality,std_quality,mean_cost,std_cost,mean_latency,std_latency
energy,electricity_load,MetaPipe,4.193146831147856,3.068450296785606,0.2359674979383253,0.1455235615397491,953.6472295024428,265.24486255681336
energy,electricity_load,Random,3.4867540572936373,2.493490096062872,0.2444739086606797,0.1435820633381204,1021.5985965016282,292.26247665008
energy,electricity_load,Greedy-Cost,3.5014498903672147,2.6007566170834657,0.2638905131423854,0.1480688124576057,1035.5701451537418,286.8809903449331
energy,electricity_load,Greedy-Quality,3.2215613728717942,2.436963782875794,0.2620516243989979,0.1430490650943564,1000.776605537515,263.63185478002725
energy,electricity_load,Thompson,3.4703194547244873,2.7087318913790304,0.2551137439489423,0.1451653061416409,927.4345939912592,286.51535976938015
energy,electricity_load,Static-Best,3.4516730856819167,2.6748708406353807,0.2463458983149065,0.1462884578461531,959.815458103353,288.89173343680375
